"","disease","state_name","percent_decline","accrual_years","accrual_label","baseline_coverage","cases","additional_cases","cases_per_100k","additional_cases_per_100k","hospitalizations","additional_hospitalizations","hospitalizations_per_100k","additional_hospitalizations_per_100k","deaths","additional_deaths","deaths_per_100k","additional_deaths_per_100k","workdays_lost","additional_workdays_lost","workdays_lost_per_100k","additional_workdays_lost_per_100k","productivity_cost","additional_productivity_cost","productivity_cost_per_100k","additional_productivity_cost_per_100k","hospitalization_cost","additional_hospitalization_cost","hospitalization_cost_per_100k","additional_hospitalization_cost_per_100k","total_cost","additional_total_cost","total_cost_per_100k","additional_total_cost_per_100k"
"6314","Pneumococcal","Virginia",6,5,"5 Years",0.831,91.1921378678842,37.695341883974,18.4122019354436,7.61090005148068,91.1921378678842,37.695341883974,18.4122019354436,7.61090005148068,3.36526702696244,1.39107267444477,0.679466207458482,0.280865341986624,729.537102943074,301.562735071792,147.297615483548,60.8872004118455,145907.420588615,60312.5470143585,29459.5230967097,12177.4400823691,1735568.76790157,717417.746735794,350421.027235362,144850.64977978,1881476.18849019,777730.293750152,379880.550332072,157028.089862149
"6315","Pneumococcal","Virginia",7,1,"1 Year",0.831,63.6796557395729,10.1828597556627,12.8572781389904,2.05597625502749,63.6796557395729,10.1828597556627,12.8572781389904,2.05597625502749,2.34997282396398,0.375778471446307,0.474472637545954,0.0758717720740968,509.437245916583,81.4628780453015,102.858225111923,16.4478100402199,101887.449183317,16292.5756090603,20571.6450223846,3289.56200804398,1211951.20803555,193800.186869772,244699.717541265,39129.3400856831,1313838.65721887,210092.762478832,265271.362563649,42418.9020937271
"6316","Pneumococcal","Virginia",7,5,"5 Years",0.831,96.2096805689765,42.7128845850663,19.4252718293204,8.62396994535755,96.2096805689765,42.7128845850663,19.4252718293204,8.62396994535755,3.55042960131534,1.57623524879767,0.716851565336716,0.318250699864859,769.677444551812,341.703076680531,155.402174634563,68.9917595628604,153935.488910362,68340.6153361061,31080.4349269127,13798.3519125721,1831062.64058876,812911.619422982,369701.773455626,164131.396000045,1984998.12949912,881252.234759088,400782.208382539,177929.747912617
"6317","Pneumococcal","Virginia",8,1,"1 Year",0.831,65.0550879092564,11.5582919253462,13.1349855757149,2.333683691752,65.0550879092564,11.5582919253462,13.1349855757149,2.333683691752,2.40073045106518,0.42653609854751,0.484720885934485,0.0861200204626282,520.440703274051,92.4663354027699,105.079884605719,18.669469534016,104088.14065481,18493.267080554,21015.9769211438,3733.8939068032,1238128.43308897,219977.411923189,249985.045477006,44414.6680214241,1342216.57374378,238470.679003743,271001.022398149,48148.5619282273
"6318","Pneumococcal","Virginia",8,5,"5 Years",0.831,100.946637307578,47.4498413236674,20.3816898503229,9.58038796635999,100.946637307578,47.4498413236674,20.3816898503229,9.58038796635999,3.72523770093087,1.7510433484132,0.752146296936662,0.353545431464805,807.573098460621,379.59873058934,163.053518802583,76.64310373088,161514.619692124,75919.7461178679,32610.7037605166,15328.620746176,1921216.40123782,903065.380072039,387904.321231345,182333.943775763,2082731.02092994,978985.126189907,420515.024991862,197662.564521939
"6319","Pneumococcal","Virginia",9,1,"1 Year",0.831,66.4119109934342,12.915115009524,13.4089357341457,2.60763385018282,66.4119109934342,12.915115009524,13.4089357341457,2.60763385018282,2.45080134635683,0.476606993839163,0.494830479335333,0.0962296138634761,531.295287947473,103.320920076192,107.271485873166,20.8610708014626,106259.057589495,20664.1840152384,21454.2971746331,4172.21416029251,1263951.49002704,245800.46886126,255198.864892261,49628.4874366795,1370210.54761653,266464.652876499,276653.162066894,53800.7015969719
"6320","Pneumococcal","Virginia",9,5,"5 Years",0.831,105.425903873859,51.9291078899488,21.2860787863574,10.4847769023946,105.425903873859,51.9291078899488,21.2860787863574,10.4847769023946,3.89053625004834,1.91634189753067,0.785520997181063,0.386920131709206,843.407230990872,415.43286311959,170.28863029086,83.8782152191565,168681.446198174,83086.5726239181,34057.7260581719,16775.6430438313,2006465.80252728,988314.781361506,405116.651461955,199546.274006373,2175147.24872546,1071401.35398542,439174.377520127,216321.917050205
"6321","Pneumococcal","Virginia",10,1,"1 Year",0.831,67.7505001154707,14.2537041315605,13.6792043537852,2.87790246982228,67.7505001154707,14.2537041315605,13.6792043537852,2.87790246982228,2.50019935303112,0.526005000513447,0.504804212766312,0.106203347294455,542.004000923765,114.029633052484,109.433634830281,23.0232197585782,108400.800184753,22805.9266104968,21886.7269660563,4604.64395171564,1289427.51819764,271276.497031859,260342.617261239,54772.2398056576,1397828.31838239,294082.423642355,282229.344227295,59376.8837573732
"6322","Pneumococcal","Virginia",10,5,"5 Years",0.831,109.667950961234,56.1711549773238,22.1425717847513,11.3412699007884,109.667950961234,56.1711549773238,22.1425717847513,11.3412699007884,4.04708067946667,2.072886326949,0.817128191767232,0.418527326295375,877.343607689872,449.36923981859,177.14057427801,90.7301592063071,175468.721537974,89873.847963718,35428.114855602,18146.0318412614,2087200.4426942,1069049.42152843,421417.426207386,215847.048751805,2262669.16423218,1158923.26949214,456845.541062988,233993.080593066
"6323","Pneumococcal","Virginia",11,1,"1 Year",0.831,69.071220383672,15.5744243997618,13.9458651520393,3.14456326807646,69.071220383672,15.5744243997618,13.9458651520393,3.14456326807646,2.54893794469412,0.574743592176447,0.514644806623738,0.116043941151881,552.569763069376,124.595395198094,111.566921216315,25.1565061446117,110513.952613875,24919.0790396188,22313.3842432629,5031.30122892233,1314563.46634204,296412.445176266,265417.705573613,59847.3281180312,1425077.41895592,321331.524215885,287731.089816876,64878.6293469534
"6324","Pneumococcal","Virginia",11,5,"5 Years",0.831,113.691136963045,60.1943409791344,22.9548755076501,12.1535736236872,113.691136963045,60.1943409791344,22.9548755076501,12.1535736236872,4.19554846969267,2.221354117175,0.847104667793167,0.448503802321309,909.529095704357,481.554727833075,183.639004061201,97.228588989498,181905.819140871,96310.9455666151,36727.8008122402,19445.7177978996,2163769.71868067,1145618.69751489,436877.190661597,231306.813206016,2345675.53782154,1241929.6430815,473604.991473837,250752.531003915
"6325","Pneumococcal","Virginia",12,1,"1 Year",0.831,70.3744272232966,16.8776312393865,14.208989891253,3.40768800729009,70.3744272232966,16.8776312393865,14.208989891253,3.40768800729009,2.59703023761804,0.622835885100369,0.524354909156224,0.125754043684367,562.995417786373,135.021049915092,113.671919130024,27.2615040583208,112599.083557275,27004.2099830183,22734.3838260048,5452.30081166415,1339366.09891378,321215.077748003,270425.495610327,64855.1181547451,1451965.18247106,348219.287731021,293159.879436331,70307.4189664092
"6326","Pneumococcal","Virginia",12,5,"5 Years",0.831,117.511973572161,64.0151775882511,23.7263237580608,12.925021874098,117.511973572161,64.0151775882511,23.7263237580608,12.925021874098,4.33654895237354,2.36235459985587,0.875573452721493,0.476972587249635,940.095788577291,512.121420706009,189.810590064487,103.400174992784,188019.157715458,102424.284141202,37962.1180128974,20680.0349985567,2236487.88102537,1218336.8598596,451559.393763414,245989.016307832,2424507.03874083,1320761.1440008,489521.511776311,266669.051306389
"6327","Pneumococcal","Virginia",13,1,"1 Year",0.831,71.6604666954479,18.1636707115377,14.4686484430955,3.66734655913263,71.6604666954479,18.1636707115377,14.4686484430955,3.66734655913263,2.64448900250929,0.670294649991622,0.533937098840717,0.13533623336886,573.283733563583,145.309365692301,115.749187544764,29.338772473061,114656.746712717,29061.8731384603,23149.8375089528,5867.7544946122,1363842.00214776,345690.980981985,275367.317168994,69796.9397134122,1478498.74886048,374752.854120445,298517.154677947,75664.6942080243
"6328","Pneumococcal","Virginia",13,5,"5 Years",0.831,121.145352288038,67.6485563041281,24.4599232128909,13.658621328928,121.145352288038,67.6485563041281,24.4599232128909,13.658621328928,4.47063166909548,2.49643731657781,0.90264550206761,0.504044636595753,969.162818304306,541.188450433025,195.679385703127,109.268970631424,193832.563660861,108237.690086605,39135.8771406255,21853.7941262849,2305638.34474594,1287487.32358017,465521.25858774,259950.881132158,2499470.90840681,1395725.01366677,504657.135728366,281804.675258443
"6329","Pneumococcal","Virginia",14,1,"1 Year",0.831,72.9296758034433,19.4328798195331,14.7249088504189,3.92360696645603,72.9296758034433,19.4328798195331,14.7249088504189,3.92360696645603,2.69132667581448,0.717132323296807,0.543393886665242,0.144793021193384,583.437406427546,155.463038556265,117.799270803351,31.3888557316482,116687.481285509,31092.6077112529,23559.8541606703,6277.77114632965,1387997.58989113,369846.568725354,280244.465241173,74674.0877855911,1504685.07117664,400939.176436606,303804.319401843,80951.8589319207
"6330","Pneumococcal","Virginia",14,5,"5 Years",0.831,124.604738383349,71.107942399439,25.1583925858955,14.3570907019326,124.604738383349,71.107942399439,25.1583925858955,14.3570907019326,4.59829352934212,2.62409917682445,0.928421144631455,0.529820279159598,996.837907066793,568.863539195512,201.267140687164,114.856725615461,199367.581413359,113772.707839102,40253.4281374328,22971.3451230922,2371477.3809119,1353326.35974612,478814.527694763,273244.150239182,2570844.96232526,1467099.06758523,519067.955832196,296215.495362274
"6331","Pneumococcal","Virginia",15,1,"1 Year",0.831,74.1823827872373,20.6855868033271,14.9778373867032,4.17653550274028,74.1823827872373,20.6855868033271,14.9778373867032,4.17653550274028,2.73755537058546,0.763361018067788,0.55272771832262,0.154126852850763,593.459062297898,165.484694426617,119.822699093625,33.4122840219223,118691.81245958,33096.9388853234,23964.5398187251,6682.45680438445,1411839.1092067,393688.088040921,285058.201143735,79487.8236881531,1530530.92166628,426785.026926245,309022.74096246,86170.2804925375
"6332","Pneumococcal","Virginia",15,5,"5 Years",0.831,127.902337656622,74.4055416727116,25.8241962959657,15.0228944120028,127.902337656622,74.4055416727116,25.8241962959657,15.0228944120028,4.71998496417345,2.74579061165578,0.95299132495966,0.554390459487803,1023.21870125297,595.244333381693,206.593570367726,120.183155296022,204643.740250595,119048.866676339,41318.7140735451,24036.6310592045,2434237.29028083,1416086.26911505,491486.103904819,285915.726449237,2638881.03053142,1535135.13579139,532804.817978364,309952.357508442
"6333","Pneumococcal","Virginia",16,1,"1 Year",0.831,75.4189074064312,21.922111422521,15.2274986131976,4.42619672923473,75.4189074064312,21.922111422521,15.2274986131976,4.42619672923473,2.78318688692329,0.808992534405625,0.561940976319159,0.163340110847302,603.35125925145,175.376891380168,121.819988905581,35.4095738338778,120670.25185029,35075.3782760337,24363.9977811162,7081.91476677556,1435372.6457592,417221.624593421,289809.753606377,84239.3761507953,1556042.89760949,452297.002869454,314173.751387493,91321.2909175709
"6334","Pneumococcal","Virginia",16,5,"5 Years",0.831,131.049240323645,77.5524443397347,26.459573519607,15.6582716356442,131.049240323645,77.5524443397347,26.459573519607,15.6582716356442,4.83611523625607,2.8619208837384,0.976438675470303,0.577837809998446,1048.39392258916,620.419554717878,211.676588156856,125.266173085153,209678.784517832,124083.910943576,42335.3176313713,25053.2346170307,2494129.14183961,1475978.12067383,503578.603225161,298008.22576958,2703807.92635744,1600062.03161741,545913.920856532,323061.46038661
"6335","Pneumococcal","Virginia",17,1,"1 Year",0.831,76.6395612123873,23.1427652284772,15.4739554338623,4.67265354989938,76.6395612123873,23.1427652284772,15.4739554338623,4.67265354989938,2.82823272202008,0.854038369502413,0.571035982002153,0.172435116530296,613.116489699099,185.142121827817,123.791643470898,37.381228399195,122623.29793982,37028.4243655634,24758.3286941796,7476.24567983901,1458604.12899416,440453.107828377,294500.319817267,88929.942361685,1581227.42693398,477481.532193941,319258.648511446,96406.188041524
"6336","Pneumococcal","Virginia",17,5,"5 Years",0.831,134.055545622527,80.5587496386171,27.0665633493971,16.2652614654342,134.055545622527,80.5587496386171,27.0665633493971,16.2652614654342,4.94705703816852,2.97286268565085,0.998838444876448,0.600237579404591,1072.44436498022,644.469997108937,216.532506795177,130.122091723474,214488.872996044,128893.999421787,43306.5013590353,26024.4183446947,2551345.14428794,1533194.12312216,515130.833665725,309560.456210144,2765834.01728398,1662088.12254395,558437.335024761,335584.874554838
"6337","Pneumococcal","Virginia",18,1,"1 Year",0.831,77.8446478099312,24.347851826021,15.717269148207,4.91596726424413,77.8446478099312,24.347851826021,15.717269148207,4.91596726424413,2.87270407981656,0.898509727298892,0.58001499750981,0.181414132037953,622.757182479449,194.782814608168,125.738153185656,39.327738113953,124551.43649589,38956.5629216335,25147.6306371312,7865.54762279061,1481539.33711861,463388.315952831,299131.066428676,93560.6889730942,1606090.7736145,502344.878874464,324278.697065807,101426.236595885
"6338","Pneumococcal","Virginia",18,5,"5 Years",0.831,136.930470082375,83.4336740984649,27.6470266540358,16.8457247700729,136.930470082375,83.4336740984649,27.6470266540358,16.8457247700729,5.05315048784452,3.07895613532685,1.02025930488844,0.621658439416584,1095.443760659,667.469392787719,221.176213232286,134.765798160583,219088.7521318,133493.878557544,44235.2426464573,26953.1596321167,2606060.70660776,1587909.68544198,526178.21127961,320607.833824028,2825149.45873956,1721403.56399953,570413.453926067,347560.993456145
"6339","Pneumococcal","Virginia",19,1,"1 Year",0.831,79.0344631091057,25.5376671251955,15.9574995021222,5.15619761815929,79.0344631091057,25.5376671251955,15.9574995021222,5.15619761815929,2.91661188029261,0.942417527774943,0.588880227647055,0.190279362175198,632.275704872846,204.301337001564,127.659996016977,41.2495809452744,126455.140974569,40860.2674003128,25531.9992033955,8249.91618905487,1504183.9018925,486032.880726721,303703.130524389,98132.7530688077,1630639.04286707,526893.148127034,329235.129727785,106382.669257863
"6340","Pneumococcal","Virginia",19,5,"5 Years",0.831,139.682441900904,86.1856459169943,28.2026651337129,17.40136324975,139.682441900904,86.1856459169943,28.2026651337129,17.40136324975,5.15470661139372,3.18051225887605,1.04076405341487,0.642163187943017,1117.45953520724,689.485167335954,225.621321069703,139.210905998,223491.907041447,137897.033467191,45124.2642139406,27842.1811996,2658436.23425801,1640285.21309224,536753.122824823,331182.745369242,2881928.14129946,1778182.24655943,581877.387038764,359024.926568842
"6341","Pneumococcal","Virginia",20,1,"1 Year",0.831,80.2092955674135,26.7124995835034,16.1947047367885,5.39340285282564,80.2092955674135,26.7124995835034,16.1947047367885,5.39340285282564,2.95996676840672,0.985772415889053,0.597633821690459,0.199032956218602,641.674364539308,213.699996668027,129.557637894308,43.1472228226051,128334.872907862,42739.9993336054,25911.5275788616,8629.44456452102,1526543.31323901,508392.292073236,308217.620550559,102647.243094978,1654878.18614688,551132.291406841,334129.148129421,111276.687659499
"6342","Pneumococcal","Virginia",20,5,"5 Years",0.831,142.319183466749,88.8223874828387,28.7350379818222,17.9337360978593,142.319183466749,88.8223874828387,28.7350379818222,17.9337360978593,5.25201038842561,3.27781603590794,1.06041022943049,0.66180936395863,1138.55346773399,710.57909986271,229.880303854578,143.469888782875,227710.693546798,142115.819972542,45976.0607709156,28693.9777565749,2708618.69973917,1690467.67857339,546885.24287004,341314.865414459,2936329.39328596,1832583.49854593,592861.303640956,370008.843171034
"6343","Pneumococcal","Washington",0,1,"1 Year",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6344","Pneumococcal","Washington",0,5,"5 Years",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6345","Pneumococcal","Washington",1,1,"1 Year",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6346","Pneumococcal","Washington",1,5,"5 Years",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6347","Pneumococcal","Washington",2,1,"1 Year",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6348","Pneumococcal","Washington",2,5,"5 Years",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6349","Pneumococcal","Washington",3,1,"1 Year",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6350","Pneumococcal","Washington",3,5,"5 Years",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6351","Pneumococcal","Washington",4,1,"1 Year",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6352","Pneumococcal","Washington",4,5,"5 Years",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6353","Pneumococcal","Washington",5,1,"1 Year",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6354","Pneumococcal","Washington",5,5,"5 Years",0.931,6.09872791961619,6.09872791961619,1.39420846612308,1.39420846612308,6.09872791961619,6.09872791961619,1.39420846612308,1.39420846612308,0.225061594718108,0.225061594718108,0.0514505295023714,0.0514505295023714,48.7898233569295,48.7898233569295,11.1536677289847,11.1536677289847,9757.96467138591,9757.96467138591,2230.73354579694,2230.73354579694,116070.989766135,116070.989766135,26534.5755272545,26534.5755272545,125828.954437521,125828.954437521,28765.3090730515,28765.3090730515
"6355","Pneumococcal","Washington",6,1,"1 Year",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6356","Pneumococcal","Washington",6,5,"5 Years",0.931,15.7139102965473,15.7139102965473,3.59230106017316,3.59230106017316,15.7139102965473,15.7139102965473,3.59230106017316,3.59230106017316,0.579891045675767,0.579891045675767,0.132566826388445,0.132566826388445,125.711282372378,125.711282372378,28.7384084813853,28.7384084813853,25142.2564744756,25142.2564744756,5747.68169627706,5747.68169627706,299067.140763888,299067.140763888,68368.6737772156,68368.6737772156,324209.397238363,324209.397238363,74116.3554734927,74116.3554734927
"6357","Pneumococcal","Washington",7,1,"1 Year",0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6358","Pneumococcal","Washington",7,5,"5 Years",0.931,24.5525708580811,24.5525708580811,5.61287576796471,5.61287576796471,24.5525708580811,24.5525708580811,5.61287576796471,5.61287576796471,0.906064481738158,0.906064481738158,0.207132173781621,0.207132173781621,196.420566864649,196.420566864649,44.9030061437177,44.9030061437177,39284.1133729297,39284.1133729297,8980.60122874354,8980.60122874354,467284.528570999,467284.528570999,106824.251615904,106824.251615904,506568.641943929,506568.641943929,115804.852844648,115804.852844648
